"Table 9-3. Employed U.S. scientists and engineers with a master's as the highest degree, by occupation, citizenship status, and employment sector: 2013",,,,,,,,,,
,,,,,,,,,,
"Level of highest degree, occupation, and citizenship status             ",,,Sector of employment,,,,,,,
,Employed scientists and engineers,,Business/ industry,,4-year college/ university,,Other educational institution,,Government,
          Non-S&E precollege/ other teacher,"451,000","28,500",D,D,D,D,"451,000","28,500",D,D
               U.S. citizen,"440,000","28,000",D,D,D,D,"440,000","28,000",D,D
                    Native-born,"415,000","28,000",D,D,D,D,"415,000","28,000",D,D
                    Naturalized,"25,000","4,000",D,D,D,D,"25,000","4,000",D,D
               Non-U.S. citizen,"11,000","4,000",D,D,D,D,"11,000","4,000",D,D
                    Permanent resident,"9,000","4,000",D,D,D,D,"9,000","4,000",D,D
                    Temporary resident,S,S,D,D,D,D,S,S,D,D
          Sales/ marketing,"303,000","16,000","293,000","16,000","4,000","1,500",D,D,"3,000","1,500"
               U.S. citizen,"276,000","15,000","266,000","14,500","4,000","1,500",D,D,"3,000","1,500"
                    Native-born,"237,000","14,000","229,000","14,000","3,000","1,500",D,D,"3,000","1,500"
                    Naturalized,"38,000","4,000","37,000","4,000",D,D,D,D,D,D
               Non-U.S. citizen,"27,000","5,000","27,000","5,000",D,D,D,D,D,D
                    Permanent resident,"19,000","4,000","19,000","4,000",D,D,D,D,D,D
                    Temporary resident,"8,000","3,000","8,000","3,000",D,D,D,D,D,D
          Social service/ related,"498,000","20,000","307,000","15,500","31,000","4,500","89,000","8,500","72,000","6,500"
               U.S. citizen,"484,000","20,000","294,000","15,500","30,000","4,500","88,000","8,500","72,000","6,500"
                    Native-born,"443,000","19,500","265,000","14,500","28,000","4,500","85,000","8,500","65,000","6,500"
                    Naturalized,"41,000","5,000","29,000","4,500","3,000","1,500","3,000","1,500","7,000","2,000"
               Non-U.S. citizen,"14,000","3,500","12,000","3,500",S,S,D,D,D,D
                    Permanent resident,"13,000","3,500","12,000","3,500",S,S,D,D,D,D
                    Temporary resident,"1,000",500,"1,000",500,D,D,D,D,D,D
          Other non-S&E,"483,000","24,500","300,000","18,500","38,000","6,000","48,000","9,000","97,000","9,500"
               U.S. citizen,"456,000","24,000","282,000","18,500","35,000","6,000","46,000","8,500","93,000","8,500"
                    Native-born,"405,000","22,500","247,000","17,000","33,000","6,000","42,000","8,500","83,000","9,000"
                    Naturalized,"51,000","6,000","34,000","5,000","2,000","1,000","5,000","1,500","10,000","2,500"
               Non-U.S. citizen,"27,000","4,500","18,000","3,500","3,000","1,500",D,D,D,D
                    Permanent resident,"20,000","4,500","14,000","3,000","2,000","1,000",D,D,D,D
                    Temporary resident,"6,000","2,000","4,000","1,500","1,000",500,D,D,D,D
,,,,,,,,,,
Data codes used in these tables: * = value < 500. D = suppressed to avoid disclosure of confidential information. S = suppressed for reliability; coefficient of variation exceeds publication standards.,,,,,,,,,,
,,,,,,,,,,
Abbreviations used in these tables: S&E = science and engineering; SE = standard error.,,,,,,,,,,
,,,,,,,,,,
"NOTES: Numbers are rounded to the nearest 1,000. Standard errors for numbers are rounded up to the nearest 500. Detail may not add to total because of rounding. Scientists and engineers are bachelor's and higher degreed individuals living in the United States with an S&E or S&E-related degree or occupation. See appendix for additional details on coverage, eligibility, educational field classification, and occupational classification. Business/industry includes self-employed individuals, nonprofit organizations, and other unspecified types of employers. Four-year college/university includes medical schools and university-affiliated research institutes. Other educational institution includes 2-year colleges, precollege institutions, and other educational institutions. Government includes federal (civilian), military, state, and local employers.",,,,,,,,,,
,,,,,,,,,,
"SOURCE: National Science Foundation, National Center for Science and Engineering Statistics, Scientists and Engineers Statistical Data System (SESTAT): 2013.",,,,,,,,,,
,,,,,,,,,,
"Data from survey cycle 2013, as of 24 February 2015.",,,,,,,,,,
,,,,,,,,,,
